Soil_moisture,Soil_humidity,rainfall,Temperature,Vegetation,Soil_type,Status
33,41,,32,Grass,Loam Soil,1
83,24,,45,Grass,Loam Soil,1
3,22,,3,Grass,Loam Soil,1
6,41,,38,Grass,Loam Soil,1
83,37,,2,Grass,Loam Soil,0
47,35,,13,Grass,Loam Soil,1
84,34,,44,Grass,Loam Soil,1
48,55,,0,Grass,Loam Soil,0
50,28,,19,Grass,Loam Soil,1
83,49,,10,Grass,Loam Soil,0
85,52,,31,Grass,Loam Soil,0
11,57,,5,Grass,Loam Soil,1
65,35,,40,Grass,Loam Soil,1
24,21,,38,Grass,Loam Soil,1
59,69,,6,Grass,Loam Soil,1
59,23,,33,Grass,Loam Soil,1
30,53,,43,Grass,Loam Soil,0
38,68,,5,Grass,Loam Soil,0
88,20,,6,Grass,Loam Soil,0
19,20,,38,Grass,Loam Soil,1
48,34,,12,Grass,Loam Soil,1
35,34,,31,Grass,Loam Soil,1
15,31,,0,Grass,Loam Soil,0
47,23,,26,Grass,Loam Soil,1
10,69,,42,Grass,Loam Soil,1
83,24,,45,Grass,Loam Soil,0
44,43,,32,Grass,Loam Soil,1
50,47,,28,Grass,Loam Soil,1
89,46,,32,Grass,Loam Soil,1
62,61,,34,Grass,Loam Soil,0
33,47,,21,Grass,Loam Soil,1
16,20,,4,Grass,Loam Soil,0
63,26,,2,Grass,Loam Soil,0
24,39,,8,Grass,Loam Soil,0
62,60,,28,Grass,Loam Soil,0
67,22,,24,Grass,Loam Soil,1
43,37,,26,Grass,Loam Soil,0
82,66,,11,Grass,Loam Soil,1
25,54,,23,Grass,Loam Soil,1
65,30,,31,Grass,Loam Soil,0
74,68,,8,Grass,Loam Soil,1
27,37,,4,Grass,Loam Soil,0
11,56,,13,Grass,Loam Soil,1
88,37,,14,Grass,Loam Soil,0
79,38,,21,Grass,Loam Soil,1
86,38,,45,Grass,Loam Soil,1
38,33,,36,Grass,Loam Soil,1
17,60,,30,Grass,Loam Soil,0
88,28,,13,Grass,Loam Soil,0
30,28,,38,Grass,Loam Soil,0
59,27,,5,Grass,Loam Soil,1
18,40,,17,Grass,Loam Soil,0
76,31,,22,Grass,Loam Soil,0
74,39,,40,Grass,Loam Soil,0
17,30,,24,Grass,Loam Soil,1
56,41,,17,Grass,Loam Soil,1
63,47,,7,Grass,Loam Soil,0
71,31,,14,Grass,Loam Soil,0
83,60,,35,Grass,Loam Soil,0
71,20,,18,Grass,Loam Soil,0
34,26,,39,Grass,Loam Soil,0
74,29,,9,Grass,Loam Soil,0
58,67,,10,Grass,Loam Soil,0
1,32,,34,Grass,Loam Soil,0
88,24,,4,Grass,Loam Soil,0
67,27,,32,Grass,Loam Soil,0
71,37,,25,Grass,Loam Soil,0
17,30,,3,Grass,Loam Soil,1
75,66,,27,Grass,Loam Soil,0
10,25,,29,Grass,Loam Soil,1
67,40,,42,Grass,Loam Soil,1
41,24,,34,Grass,Loam Soil,1
86,50,,13,Grass,Loam Soil,0
43,40,,21,Grass,Loam Soil,1
45,37,,11,Grass,Loam Soil,1
20,33,,44,Grass,Loam Soil,1
35,27,,31,Grass,Loam Soil,1
65,70,,30,Grass,Loam Soil,0
78,59,,36,Grass,Loam Soil,0
18,45,,40,Grass,Loam Soil,0
33,61,,5,Grass,Loam Soil,0
47,70,,17,Grass,Loam Soil,0
68,45,,36,Grass,Loam Soil,1
64,43,,13,Grass,Loam Soil,0
86,20,,22,Grass,Loam Soil,0
13,35,,42,Grass,Loam Soil,1
57,35,,11,Grass,Loam Soil,0
8,41,,30,Grass,Loam Soil,1
85,54,,33,Grass,Loam Soil,1
44,67,,32,Grass,Loam Soil,1
45,48,,9,Grass,Loam Soil,0
68,63,,19,Grass,Loam Soil,1
40,56,,15,Grass,Loam Soil,0
27,40,,41,Grass,Loam Soil,1
14,33,,4,Grass,Loam Soil,1
38,43,,24,Grass,Loam Soil,0
37,64,,36,Grass,Loam Soil,1
19,42,,7,Grass,Loam Soil,1
15,24,,26,Grass,Loam Soil,1
56,20,,26,Grass,Loam Soil,1
14,49,,4,Grass,Loam Soil,0
72,51,,29,Grass,Loam Soil,1
15,30,,38,Grass,Loam Soil,1
38,70,,3,Grass,Loam Soil,0
63,52,,32,Grass,Loam Soil,1
89,45,,28,Grass,Loam Soil,1
55,28,,8,Grass,Loam Soil,0
38,46,,9,Grass,Loam Soil,0
48,57,,33,Grass,Loam Soil,1
10,59,,42,Grass,Loam Soil,1
42,27,,27,Grass,Loam Soil,1
71,41,,17,Grass,Loam Soil,0
48,41,,4,Grass,Loam Soil,1
34,47,,21,Grass,Loam Soil,1
71,41,,6,Grass,Loam Soil,0
56,25,,10,Grass,Loam Soil,0
2,27,,18,Grass,Loam Soil,1
38,66,,19,Grass,Loam Soil,1
8,48,,36,Grass,Loam Soil,0
54,23,,21,Grass,Loam Soil,1
22,30,,32,Grass,Loam Soil,1
21,38,,35,Grass,Loam Soil,1
86,50,,12,Grass,Loam Soil,0
1,70,,20,Grass,Loam Soil,1
53,27,,41,Grass,Loam Soil,1
33,24,,45,Grass,Loam Soil,1
50,70,,25,Grass,Loam Soil,1
86,31,,39,Grass,Loam Soil,1
56,52,,15,Grass,Loam Soil,1
27,68,,5,Grass,Loam Soil,1
9,57,,13,Grass,Loam Soil,0
17,53,,22,Grass,Loam Soil,1
76,68,,26,Grass,Loam Soil,1
59,46,,27,Grass,Loam Soil,1
71,38,,21,Grass,Loam Soil,1
27,33,,7,Grass,Loam Soil,1
82,45,,29,Grass,Loam Soil,0
16,47,,22,Grass,Loam Soil,1
61,43,,30,Grass,Loam Soil,1
50,27,,33,Grass,Loam Soil,1
3,42,,10,Grass,Loam Soil,1
72,35,,16,Grass,Loam Soil,0
5,68,,20,Grass,Loam Soil,0
60,63,,0,Grass,Loam Soil,0
40,31,,28,Grass,Loam Soil,0
73,37,,37,Grass,Loam Soil,1
61,62,,20,Grass,Loam Soil,0
41,36,,10,Grass,Loam Soil,1
43,27,,41,Grass,Loam Soil,1
46,68,,16,Grass,Loam Soil,1
57,63,,28,Grass,Loam Soil,0
52,41,,25,Grass,Loam Soil,1
74,60,,31,Grass,Loam Soil,1
33,39,,45,Grass,Loam Soil,0
23,58,,8,Grass,Loam Soil,0
48,30,,32,Grass,Loam Soil,1
59,23,,20,Grass,Loam Soil,0
61,20,,43,Grass,Loam Soil,1
79,22,,8,Grass,Loam Soil,0
79,22,,7,Grass,Loam Soil,0
17,37,,27,Grass,Loam Soil,1
4,32,,3,Grass,Loam Soil,0
13,54,,41,Grass,Loam Soil,1
49,27,,39,Grass,Loam Soil,0
70,48,,35,Grass,Loam Soil,0
56,26,,45,Grass,Loam Soil,1
65,21,,21,Grass,Loam Soil,1
39,70,,28,Grass,Loam Soil,1
57,48,,16,Grass,Loam Soil,0
13,49,,24,Grass,Loam Soil,0
33,52,,11,Grass,Loam Soil,1
24,45,,15,Grass,Loam Soil,1
3,59,,10,Grass,Loam Soil,1
11,50,,4,Grass,Loam Soil,1
15,69,,8,Grass,Loam Soil,0
60,63,,11,Grass,Loam Soil,0
48,35,,1,Grass,Loam Soil,0
46,35,,30,Grass,Loam Soil,0
35,43,,19,Grass,Loam Soil,1
90,53,,34,Grass,Loam Soil,1
59,32,,7,Grass,Loam Soil,0
63,40,,42,Grass,Loam Soil,1
28,33,,15,Grass,Loam Soil,1
29,60,,24,Grass,Loam Soil,0
53,54,,10,Grass,Loam Soil,0
14,63,,34,Grass,Loam Soil,1
61,46,,25,Grass,Loam Soil,1
55,61,,26,Grass,Loam Soil,0
90,46,,18,Grass,Loam Soil,0
4,64,,10,Grass,Loam Soil,0
25,66,,35,Grass,Loam Soil,0
75,40,,5,Grass,Loam Soil,0
62,32,,39,Grass,Loam Soil,1
6,27,,8,Grass,Loam Soil,1
42,51,,37,Grass,Loam Soil,0
56,27,,1,Grass,Loam Soil,0
70,39,,22,Grass,Loam Soil,1
5,55,,38,Grass,Loam Soil,1
34,55,,3,Grass,Loam Soil,0
24,40,,43,Grass,Loam Soil,0
79,47,,6,Grass,Loam Soil,0
85,34,,35,Grass,Loam Soil,0
57,45,,6,Grass,Loam Soil,0
58,31,,43,Grass,Loam Soil,1
70,49,,14,Grass,Loam Soil,0
24,53,,28,Grass,Loam Soil,1
73,42,,32,Grass,Loam Soil,0
27,23,,26,Grass,Loam Soil,1
46,70,,39,Grass,Loam Soil,1
47,70,,8,Grass,Loam Soil,0
10,49,,44,Grass,Loam Soil,1
2,59,,24,Grass,Loam Soil,0
15,64,,18,Grass,Loam Soil,1
50,60,,0,Grass,Loam Soil,0
69,28,,12,Grass,Loam Soil,0
15,22,,15,Grass,Loam Soil,1
66,47,,35,Grass,Loam Soil,0
49,54,,0,Grass,Loam Soil,0
14,48,,27,Grass,Loam Soil,1
33,31,,15,Grass,Loam Soil,1
2,31,,31,Grass,Loam Soil,0
35,54,,23,Grass,Loam Soil,1
24,20,,5,Grass,Loam Soil,0
79,36,,33,Grass,Loam Soil,0
5,57,,5,Grass,Loam Soil,0
27,40,,31,Grass,Loam Soil,1
15,58,,35,Grass,Loam Soil,1
29,47,,11,Grass,Loam Soil,0
75,65,,7,Grass,Loam Soil,0
86,52,,19,Grass,Loam Soil,0
13,29,,24,Grass,Loam Soil,0
79,63,,25,Grass,Loam Soil,0
56,49,,2,Grass,Loam Soil,0
66,58,,22,Grass,Loam Soil,0
6,56,,26,Grass,Loam Soil,1
42,24,,34,Grass,Loam Soil,1
26,63,,1,Grass,Loam Soil,0
60,54,,40,Grass,Loam Soil,0
21,36,,11,Grass,Loam Soil,1
15,39,,36,Grass,Loam Soil,1
58,20,,32,Grass,Loam Soil,1
71,54,,27,Grass,Loam Soil,0
68,36,,28,Grass,Loam Soil,0
23,21,,15,Grass,Loam Soil,0
29,45,,17,Grass,Loam Soil,1
68,67,,17,Grass,Loam Soil,1
13,37,,45,Grass,Loam Soil,1
9,54,,34,Grass,Loam Soil,1
81,27,,23,Grass,Loam Soil,0
1,69,,36,Grass,Loam Soil,1
18,70,,36,Grass,Loam Soil,1
15,49,,39,Grass,Loam Soil,1
31,64,,27,Grass,Loam Soil,0
2,21,,1,Grass,Loam Soil,0
62,54,,10,Grass,Loam Soil,0
4,55,,14,Grass,Loam Soil,1
37,61,,26,Grass,Loam Soil,1
43,59,,26,Grass,Loam Soil,1
69,54,,21,Grass,Loam Soil,0
68,26,,43,Grass,Loam Soil,1
78,53,,20,Grass,Loam Soil,0
12,46,,5,Grass,Loam Soil,1
80,63,,34,Grass,Loam Soil,1
39,37,,34,Grass,Loam Soil,1
69,21,,28,Grass,Loam Soil,1
56,38,,6,Grass,Loam Soil,1
16,34,,3,Grass,Loam Soil,0
80,69,,22,Grass,Loam Soil,0
53,26,,4,Grass,Loam Soil,0
20,30,,21,Grass,Loam Soil,1
12,35,,31,Grass,Loam Soil,1
5,49,,5,Grass,Loam Soil,0
85,22,,2,Grass,Loam Soil,0
40,60,,8,Grass,Loam Soil,0
38,63,,44,Grass,Loam Soil,1
7,31,,33,Grass,Loam Soil,1
79,58,,7,Grass,Loam Soil,0
43,26,,13,Grass,Loam Soil,1
8,26,,6,Grass,Loam Soil,0
12,56,,12,Grass,Loam Soil,1
13,28,,30,Grass,Loam Soil,1
35,44,,44,Grass,Loam Soil,0
3,34,,40,Grass,Loam Soil,1
52,47,,22,Grass,Loam Soil,1
84,45,,15,Grass,Loam Soil,1
64,65,,4,Grass,Loam Soil,0
47,29,,11,Grass,Loam Soil,0
67,27,,44,Grass,Loam Soil,1
48,40,,40,Grass,Loam Soil,1
68,23,,15,Grass,Loam Soil,0
46,61,,30,Grass,Loam Soil,1
77,56,,17,Grass,Loam Soil,0
58,40,,34,Grass,Loam Soil,0
75,28,,1,Grass,Loam Soil,0
39,45,,19,Grass,Loam Soil,0
70,44,,41,Grass,Loam Soil,1
60,39,,31,Grass,Loam Soil,0
9,21,,20,Grass,Loam Soil,1
86,63,,12,Grass,Loam Soil,0
30,27,,5,Grass,Loam Soil,0
39,49,,43,Grass,Loam Soil,1
7,69,,33,Grass,Loam Soil,1
9,60,,23,Grass,Loam Soil,1
56,21,,14,Grass,Loam Soil,1
33,68,,28,Grass,Loam Soil,1
65,39,,2,Grass,Loam Soil,0
35,58,,29,Grass,Loam Soil,1
63,55,,44,Grass,Loam Soil,1
12,42,,14,Grass,Loam Soil,1
74,50,,33,Grass,Loam Soil,1
47,39,,32,Grass,Loam Soil,1
12,44,,3,Grass,Loam Soil,1
3,56,,44,Grass,Loam Soil,1
23,61,,39,Grass,Loam Soil,0
84,66,,9,Grass,Loam Soil,1
30,27,,3,Grass,Loam Soil,0
4,48,,42,Grass,Loam Soil,1
4,46,,10,Grass,Loam Soil,1
80,45,,20,Grass,Loam Soil,0
59,58,,9,Grass,Loam Soil,0
45,40,,28,Grass,Loam Soil,1
58,44,,15,Grass,Loam Soil,1
36,51,,14,Grass,Loam Soil,0
25,61,,10,Grass,Loam Soil,1
14,64,,3,Grass,Loam Soil,1
31,68,,5,Grass,Loam Soil,1
13,67,,26,Grass,Loam Soil,1
88,46,,6,Grass,Loam Soil,0
67,55,,18,Grass,Loam Soil,0
62,52,,5,Grass,Loam Soil,0
5,31,,18,Grass,Loam Soil,1
63,63,,33,Grass,Loam Soil,0
25,44,,21,Grass,Loam Soil,1
29,28,,6,Grass,Loam Soil,0
72,21,,44,Grass,Loam Soil,1
69,34,,30,Grass,Loam Soil,1
63,39,,11,Grass,Loam Soil,0
80,25,,18,Grass,Loam Soil,0
26,53,,0,Grass,Loam Soil,0
66,44,,24,Grass,Loam Soil,0
82,20,,34,Grass,Loam Soil,0
69,26,,44,Grass,Loam Soil,1
77,57,,35,Grass,Loam Soil,1
30,62,,9,Grass,Loam Soil,0
28,62,,14,Grass,Loam Soil,0
85,41,,41,Grass,Loam Soil,0
40,45,,36,Grass,Loam Soil,1
38,70,,11,Grass,Loam Soil,1
82,66,,2,Grass,Loam Soil,0
37,64,,30,Grass,Loam Soil,0
70,41,,35,Grass,Loam Soil,0
4,42,,10,Grass,Loam Soil,1
27,20,,1,Grass,Loam Soil,1
14,30,,13,Grass,Loam Soil,1
75,22,,8,Grass,Loam Soil,0
48,27,,13,Grass,Loam Soil,0
28,38,,13,Grass,Loam Soil,1
44,27,,29,Grass,Loam Soil,0
62,70,,2,Grass,Loam Soil,0
22,54,,5,Grass,Loam Soil,0
56,29,,39,Grass,Loam Soil,1
46,43,,28,Grass,Loam Soil,1
6,28,,24,Grass,Loam Soil,1
59,53,,43,Grass,Loam Soil,1
90,49,,1,Grass,Loam Soil,0
9,21,,26,Grass,Loam Soil,1
43,26,,1,Grass,Loam Soil,0
27,62,,31,Grass,Loam Soil,1
44,68,,37,Grass,Loam Soil,1
19,43,,26,Grass,Loam Soil,1
41,70,,44,Grass,Loam Soil,0
13,37,,31,Grass,Loam Soil,0
58,62,,45,Grass,Loam Soil,0
75,42,,21,Grass,Loam Soil,1
54,63,,3,Grass,Loam Soil,0
81,29,,14,Grass,Loam Soil,0
58,22,,19,Grass,Loam Soil,0
39,58,,24,Grass,Loam Soil,0
65,66,,7,Grass,Loam Soil,0
70,51,,12,Grass,Loam Soil,0
61,44,,2,Grass,Loam Soil,0
17,27,,1,Grass,Loam Soil,0
32,67,,24,Grass,Loam Soil,1
9,26,,18,Grass,Loam Soil,1
52,37,,35,Grass,Loam Soil,1
58,46,,3,Grass,Loam Soil,0
55,68,,8,Grass,Loam Soil,1
62,52,,3,Grass,Loam Soil,0
70,55,,0,Grass,Loam Soil,0
8,61,,9,Grass,Loam Soil,0
54,70,,32,Grass,Loam Soil,0
87,51,,2,Grass,Loam Soil,0
75,69,,22,Grass,Loam Soil,1
31,51,,3,Grass,Loam Soil,1
89,46,,37,Grass,Loam Soil,0
25,29,,14,Grass,Loam Soil,1
2,36,,43,Grass,Loam Soil,0
5,45,,28,Grass,Loam Soil,0
89,37,,16,Grass,Loam Soil,0
36,48,,36,Grass,Loam Soil,0
75,23,,22,Grass,Loam Soil,0
23,68,,15,Grass,Loam Soil,1
20,67,,28,Grass,Loam Soil,1
69,54,,22,Grass,Loam Soil,0
64,23,,34,Grass,Loam Soil,0
32,28,,43,Grass,Loam Soil,1
75,63,,23,Grass,Loam Soil,0
48,50,,30,Grass,Loam Soil,0
56,58,,21,Grass,Loam Soil,1
12,42,,8,Grass,Loam Soil,0
35,50,,0,Grass,Loam Soil,0
35,25,,26,Grass,Loam Soil,1
20,24,,2,Grass,Loam Soil,1
30,30,,41,Grass,Loam Soil,1
62,27,,31,Grass,Loam Soil,0
76,24,,22,Grass,Loam Soil,0
33,24,,11,Grass,Loam Soil,0
31,31,,12,Grass,Loam Soil,0
18,52,,12,Grass,Loam Soil,1
89,67,,10,Grass,Loam Soil,0
61,33,,43,Grass,Loam Soil,1
39,37,,5,Grass,Loam Soil,0
20,29,,38,Grass,Loam Soil,1
31,55,,45,Grass,Loam Soil,1
81,64,,0,Grass,Loam Soil,0
27,45,,20,Grass,Loam Soil,1
62,39,,11,Grass,Loam Soil,0
48,32,,41,Grass,Loam Soil,1
77,61,,4,Grass,Loam Soil,0
21,68,,3,Grass,Loam Soil,0
51,40,,20,Grass,Loam Soil,1
79,34,,7,Grass,Loam Soil,1
69,65,,12,Grass,Loam Soil,0
62,20,,30,Grass,Loam Soil,0
41,67,,30,Grass,Loam Soil,0
11,33,,13,Grass,Loam Soil,1
86,28,,44,Grass,Loam Soil,0
3,57,,27,Grass,Loam Soil,1
67,44,,31,Grass,Loam Soil,0
1,45,,23,Grass,Loam Soil,1
25,45,,33,Grass,Loam Soil,1
74,32,,44,Grass,Loam Soil,1
51,37,,10,Grass,Loam Soil,1
78,60,,8,Grass,Loam Soil,0
39,53,,25,Grass,Loam Soil,0
65,68,,2,Grass,Loam Soil,0
44,65,,20,Grass,Loam Soil,0
83,25,,13,Grass,Loam Soil,0
85,41,,5,Grass,Loam Soil,0
14,21,,8,Grass,Loam Soil,1
44,67,,14,Grass,Loam Soil,1
36,32,,13,Grass,Loam Soil,1
66,30,,7,Grass,Loam Soil,0
73,58,,11,Grass,Loam Soil,0
21,40,,40,Grass,Loam Soil,1
41,66,,15,Grass,Loam Soil,1
41,27,,38,Grass,Loam Soil,0
40,50,,39,Grass,Loam Soil,1
63,70,,10,Grass,Loam Soil,1
1,59,,5,Grass,Loam Soil,1
8,65,,16,Grass,Loam Soil,1
21,52,,29,Grass,Loam Soil,1
13,68,,8,Grass,Loam Soil,1
61,63,,31,Grass,Loam Soil,0
78,59,,24,Grass,Loam Soil,0
31,29,,18,Grass,Loam Soil,0
30,36,,7,Grass,Loam Soil,1
26,60,,30,Grass,Loam Soil,1
24,62,,26,Grass,Loam Soil,1
71,48,,16,Grass,Loam Soil,0
83,64,,25,Grass,Loam Soil,1
75,56,,14,Grass,Loam Soil,0
39,35,,37,Grass,Loam Soil,1
5,64,,26,Grass,Loam Soil,1
80,48,,39,Grass,Loam Soil,1
9,51,,30,Grass,Loam Soil,0
78,69,,4,Grass,Loam Soil,0
73,20,,44,Grass,Loam Soil,1
85,57,,31,Grass,Loam Soil,0
86,50,,37,Grass,Loam Soil,0
33,55,,6,Grass,Loam Soil,0
44,30,,3,Grass,Loam Soil,1
77,61,,18,Grass,Loam Soil,0
62,34,,0,Grass,Loam Soil,0
68,68,,16,Grass,Loam Soil,0
19,44,,22,Grass,Loam Soil,1
12,20,,16,Grass,Loam Soil,1
56,61,,25,Grass,Loam Soil,0
28,39,,45,Grass,Loam Soil,1
3,52,,39,Grass,Loam Soil,1
26,59,,38,Grass,Loam Soil,1
35,55,,14,Grass,Loam Soil,0
9,36,,31,Grass,Loam Soil,0
28,54,,44,Grass,Loam Soil,1
90,57,,41,Grass,Loam Soil,0
80,29,,35,Grass,Loam Soil,0
18,68,,45,Grass,Loam Soil,1
83,61,,19,Grass,Loam Soil,0
89,57,,13,Grass,Loam Soil,0
20,22,,44,Grass,Loam Soil,1
68,28,,1,Grass,Loam Soil,0
32,39,,11,Grass,Loam Soil,0
46,35,,41,Grass,Loam Soil,1
35,66,,22,Grass,Loam Soil,1
17,42,,20,Grass,Loam Soil,1
79,21,,16,Grass,Loam Soil,0
61,61,,39,Grass,Loam Soil,1
71,20,,42,Grass,Loam Soil,1
22,69,,14,Grass,Loam Soil,1
7,47,,24,Grass,Loam Soil,1
79,24,,22,Grass,Loam Soil,0
72,49,,1,Grass,Loam Soil,0
66,61,,1,Grass,Loam Soil,0
88,52,,4,Grass,Loam Soil,0
10,34,,7,Grass,Loam Soil,1
80,27,,31,Grass,Loam Soil,0
62,43,,33,Grass,Loam Soil,1
16,58,,30,Grass,Loam Soil,1
18,69,,39,Grass,Loam Soil,1
44,50,,39,Grass,Loam Soil,0
71,43,,24,Grass,Loam Soil,0
60,63,,18,Grass,Loam Soil,0
3,20,,31,Grass,Loam Soil,1
25,57,,38,Grass,Loam Soil,1
5,41,,27,Grass,Loam Soil,1
28,59,,27,Grass,Loam Soil,1
26,64,,32,Grass,Loam Soil,0
87,63,,12,Grass,Loam Soil,0
81,29,,20,Grass,Loam Soil,0
6,52,,44,Grass,Loam Soil,1
43,36,,34,Grass,Loam Soil,1
21,48,,23,Grass,Loam Soil,1
22,58,,33,Grass,Loam Soil,1
52,61,,45,Grass,Loam Soil,1
47,27,,28,Grass,Loam Soil,1
7,37,,15,Grass,Loam Soil,1
41,22,,10,Grass,Loam Soil,0
46,57,,0,Grass,Loam Soil,0
31,38,,31,Grass,Loam Soil,1
9,57,,17,Grass,Loam Soil,1
78,33,,43,Grass,Loam Soil,0
23,40,,25,Grass,Loam Soil,0
11,49,,27,Grass,Loam Soil,1
17,21,,24,Grass,Loam Soil,1
36,39,,24,Grass,Loam Soil,0
70,61,,20,Grass,Loam Soil,0
34,70,,36,Grass,Loam Soil,1
77,32,,26,Grass,Loam Soil,1
43,67,,18,Grass,Loam Soil,1
73,52,,32,Grass,Loam Soil,0
23,70,,20,Grass,Loam Soil,1
71,59,,27,Grass,Loam Soil,0
60,59,,24,Grass,Loam Soil,0
36,33,,1,Grass,Loam Soil,0
73,28,,11,Grass,Loam Soil,0
26,55,,33,Grass,Loam Soil,1
51,65,,21,Grass,Loam Soil,1
58,54,,32,Grass,Loam Soil,0
74,42,,36,Grass,Loam Soil,1
41,45,,16,Grass,Loam Soil,1
13,28,,37,Grass,Loam Soil,1
48,25,,10,Grass,Loam Soil,0
34,21,,37,Grass,Loam Soil,1
47,41,,38,Grass,Loam Soil,1
39,54,,43,Grass,Loam Soil,1
35,43,,42,Grass,Loam Soil,1
66,60,,10,Grass,Loam Soil,0
45,60,,21,Grass,Loam Soil,1
42,55,,27,Grass,Loam Soil,0
14,28,,3,Grass,Loam Soil,1
37,61,,27,Grass,Loam Soil,1
60,26,,45,Grass,Loam Soil,0
3,58,,4,Grass,Loam Soil,1
69,44,,10,Grass,Loam Soil,0
45,55,,19,Grass,Loam Soil,0
75,31,,23,Grass,Loam Soil,0
76,39,,38,Grass,Loam Soil,1
54,30,,2,Grass,Loam Soil,0
44,45,,41,Grass,Loam Soil,1
58,23,,37,Grass,Loam Soil,1
11,25,,12,Grass,Loam Soil,1
50,29,,11,Grass,Loam Soil,1
10,40,,16,Grass,Loam Soil,1
76,49,,24,Grass,Loam Soil,0
78,34,,31,Grass,Loam Soil,1
21,45,,23,Grass,Loam Soil,1
63,57,,28,Grass,Loam Soil,1
46,39,,37,Grass,Loam Soil,0
41,39,,0,Grass,Loam Soil,0
31,68,,25,Grass,Loam Soil,1
45,61,,18,Grass,Loam Soil,1
20,63,,39,Grass,Loam Soil,1
62,52,,15,Grass,Loam Soil,0
89,42,,8,Grass,Loam Soil,0
38,46,,9,Grass,Loam Soil,0
44,65,,29,Grass,Loam Soil,1
14,39,,17,Grass,Loam Soil,1
37,57,,23,Grass,Loam Soil,1
53,63,,2,Grass,Loam Soil,0
45,69,,22,Grass,Loam Soil,1
67,21,,27,Grass,Loam Soil,0
21,34,,45,Grass,Loam Soil,1
75,30,,32,Grass,Loam Soil,0
35,57,,28,Grass,Loam Soil,0
6,37,,39,Grass,Loam Soil,1
77,48,,40,Grass,Loam Soil,0
22,43,,12,Grass,Loam Soil,0
68,48,,7,Grass,Loam Soil,0
46,69,,23,Grass,Loam Soil,1
33,38,,8,Grass,Loam Soil,0
31,67,,44,Grass,Loam Soil,1
58,24,,41,Grass,Loam Soil,1
65,54,,36,Grass,Loam Soil,0
67,37,,37,Grass,Loam Soil,0
28,59,,18,Grass,Loam Soil,1
34,47,,42,Grass,Loam Soil,1
43,32,,17,Grass,Loam Soil,0
6,53,,29,Grass,Loam Soil,1
90,49,,43,Grass,Loam Soil,1
71,26,,25,Grass,Loam Soil,0
65,70,,7,Grass,Loam Soil,0
78,53,,25,Grass,Loam Soil,1
17,35,,13,Grass,Loam Soil,1
55,34,,27,Grass,Loam Soil,1
30,62,,31,Grass,Loam Soil,0
45,67,,36,Grass,Loam Soil,1
64,31,,16,Grass,Loam Soil,0
14,47,,9,Grass,Loam Soil,0
72,59,,5,Grass,Loam Soil,0
19,47,,2,Grass,Loam Soil,0
21,56,,6,Grass,Loam Soil,0
56,44,,31,Grass,Loam Soil,1
65,61,,35,Grass,Loam Soil,1
85,63,,11,Grass,Loam Soil,0
71,38,,34,Grass,Loam Soil,0
51,20,,22,Grass,Loam Soil,1
12,57,,18,Grass,Loam Soil,0
54,63,,36,Grass,Loam Soil,1
79,23,,34,Grass,Loam Soil,0
73,39,,5,Grass,Loam Soil,0
75,66,,36,Grass,Loam Soil,1
58,38,,2,Grass,Loam Soil,0
40,63,,33,Grass,Loam Soil,0
26,51,,17,Grass,Loam Soil,1
70,56,,18,Grass,Loam Soil,0
71,25,,26,Grass,Loam Soil,0
3,70,,27,Grass,Loam Soil,1
1,65,,20,Grass,Loam Soil,1
55,48,,32,Grass,Loam Soil,0
58,52,,40,Grass,Loam Soil,1
10,60,,26,Grass,Loam Soil,0
12,40,,35,Grass,Loam Soil,1
54,68,,30,Grass,Loam Soil,1
42,68,,3,Grass,Loam Soil,0
54,45,,44,Grass,Loam Soil,1
66,41,,39,Grass,Loam Soil,1
65,55,,17,Grass,Loam Soil,0
28,35,,38,Grass,Loam Soil,1
68,56,,11,Grass,Loam Soil,0
36,62,,33,Grass,Loam Soil,1
15,50,,26,Grass,Loam Soil,1
43,49,,2,Grass,Loam Soil,0
17,23,,42,Grass,Loam Soil,1
50,25,,17,Grass,Loam Soil,0
31,44,,31,Grass,Loam Soil,1
10,39,,23,Grass,Loam Soil,0
24,63,,28,Grass,Loam Soil,1
17,24,,17,Grass,Loam Soil,0
25,61,,14,Grass,Loam Soil,1
28,58,,45,Grass,Loam Soil,1
8,35,,22,Grass,Loam Soil,1
11,69,,15,Grass,Loam Soil,1
51,27,,1,Grass,Loam Soil,0
30,57,,1,Grass,Loam Soil,0
40,46,,43,Grass,Loam Soil,1
82,62,,19,Grass,Loam Soil,0
25,58,,41,Grass,Loam Soil,0
73,60,,22,Grass,Loam Soil,0
6,43,,24,Grass,Loam Soil,0
26,46,,42,Grass,Loam Soil,1
26,53,,0,Grass,Loam Soil,0
33,33,,5,Grass,Loam Soil,1
27,53,,20,Grass,Loam Soil,1
10,62,,33,Grass,Loam Soil,1
29,34,,27,Grass,Loam Soil,1
31,40,,45,Grass,Loam Soil,1
50,69,,17,Grass,Loam Soil,1
29,56,,21,Grass,Loam Soil,1
36,38,,11,Grass,Loam Soil,1
45,58,,42,Grass,Loam Soil,0
23,53,,3,Grass,Loam Soil,0
60,59,,30,Grass,Loam Soil,0
2,30,,11,Grass,Loam Soil,1
70,57,,35,Grass,Loam Soil,0
39,58,,29,Grass,Loam Soil,1
88,32,,22,Grass,Loam Soil,1
81,42,,26,Grass,Loam Soil,0
